race,precinct,precinct_num,registered_voters,ballots_cast,candidate,votes,endorsed,vote_share,multi_candidate_race
US Senate,Northfield 19,19.0,1361,297,Jonathan Dean,1,FALSE,0.0034,FALSE
US Senate,Northfield 20,20.0,1070,256,Jonathan Dean,0,FALSE,0.0,FALSE
US Senate,Northfield 21,21.0,1581,380,Jonathan Dean,3,FALSE,0.0079,FALSE
US Senate,Northfield 22,22.0,1160,251,Jonathan Dean,0,FALSE,0.0,FALSE
US Senate,Northfield 23,23.0,860,179,Jonathan Dean,0,FALSE,0.0,FALSE
US Senate,Northfield 24,24.0,1013,251,Jonathan Dean,0,FALSE,0.0,FALSE
US Senate,Northfield 25,25.0,1034,210,Jonathan Dean,2,FALSE,0.0095,FALSE
US Senate,Northfield 26,26.0,965,227,Jonathan Dean,0,FALSE,0.0,FALSE
US Senate,Northfield 27,27.0,1495,209,Jonathan Dean,3,FALSE,0.0144,FALSE
US Senate,Northfield 28,28.0,2141,381,Jonathan Dean,0,FALSE,0.0,FALSE
US Senate,Northfield 29,29.0,895,205,Jonathan Dean,1,FALSE,0.0049,FALSE
US Senate,Northfield 30,30.0,1082,308,Jonathan Dean,2,FALSE,0.0065,FALSE
US Senate,Northfield 31,31.0,1413,260,Jonathan Dean,1,FALSE,0.0038,FALSE
US Senate,Northfield 32,32.0,1433,280,Jonathan Dean,6,FALSE,0.0214,FALSE
US Senate,Northfield 33,33.0,1078,94,Jonathan Dean,1,FALSE,0.0106,FALSE
US Senate,Northfield 34,34.0,776,193,Jonathan Dean,1,FALSE,0.0052,FALSE
US Senate,Northfield 35,35.0,1188,221,Jonathan Dean,2,FALSE,0.009,FALSE
US Senate,Northfield 36,36.0,1106,194,Jonathan Dean,2,FALSE,0.0103,FALSE
US Senate,Northfield 37,37.0,1254,369,Jonathan Dean,2,FALSE,0.0054,FALSE
US Senate,Northfield 38,38.0,903,200,Jonathan Dean,0,FALSE,0.0,FALSE
US Senate,Northfield 39,39.0,702,121,Jonathan Dean,0,FALSE,0.0,FALSE
US Senate,Northfield 40,40.0,816,127,Jonathan Dean,2,FALSE,0.0157,FALSE
US Senate,Northfield 41,41.0,909,252,Jonathan Dean,1,FALSE,0.004,FALSE
US Senate,Northfield 42,42.0,1151,208,Jonathan Dean,0,FALSE,0.0,FALSE
US Senate,Northfield 43,43.0,1183,238,Jonathan Dean,1,FALSE,0.0042,FALSE
US Senate,Northfield 44,44.0,811,200,Jonathan Dean,0,FALSE,0.0,FALSE
US Senate,Northfield 45,45.0,837,176,Jonathan Dean,0,FALSE,0.0,FALSE
US Senate,Northfield 46,46.0,1441,259,Jonathan Dean,0,FALSE,0.0,FALSE
US Senate,Northfield 47,47.0,1386,379,Jonathan Dean,1,FALSE,0.0026,FALSE
US Senate,Northfield 48,48.0,1015,210,Jonathan Dean,1,FALSE,0.0048,FALSE
US Senate,Northfield 49,49.0,1157,147,Jonathan Dean,0,FALSE,0.0,FALSE
US Senate,Northfield 50,50.0,1439,226,Jonathan Dean,0,FALSE,0.0,FALSE
US Senate,Northfield 51,51.0,3043,630,Jonathan Dean,2,FALSE,0.0032,FALSE
US Senate,Northfield 52,52.0,904,277,Jonathan Dean,0,FALSE,0.0,FALSE
US Senate,Northfield 53,53.0,1073,263,Jonathan Dean,0,FALSE,0.0,FALSE
US Senate,Northfield 54,54.0,1740,384,Jonathan Dean,1,FALSE,0.0026,FALSE
US Senate,Northfield 55,55.0,1015,274,Jonathan Dean,1,FALSE,0.0036,FALSE
US Senate,Northfield 56,56.0,1466,311,Jonathan Dean,1,FALSE,0.0032,FALSE
US Senate,Northfield 57,57.0,820,166,Jonathan Dean,0,FALSE,0.0,FALSE
US Senate,Northfield 58,58.0,604,100,Jonathan Dean,0,FALSE,0.0,FALSE
US Senate,Northfield Township Results,,71612,14715,Jonathan Dean,56,FALSE,0.0038,FALSE
US Senate,Northfield 1,1.0,1856,165,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 2,2.0,979,225,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 3,3.0,1754,322,Sean Brown,1,FALSE,0.0031,FALSE
US Senate,Northfield 4,4.0,1156,219,Sean Brown,2,FALSE,0.0091,FALSE
US Senate,Northfield 5,5.0,865,150,Sean Brown,2,FALSE,0.0133,FALSE
US Senate,Northfield 6,6.0,1160,248,Sean Brown,1,FALSE,0.004,FALSE
US Senate,Northfield 7,7.0,1578,377,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 8,8.0,1540,307,Sean Brown,1,FALSE,0.0033,FALSE
US Senate,Northfield 9,9.0,790,213,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 10,10.0,1036,201,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 11,11.0,1494,283,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 12,12.0,1705,439,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 13,13.0,989,194,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 14,14.0,1063,209,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 15,15.0,1884,433,Sean Brown,2,FALSE,0.0046,FALSE
US Senate,Northfield 16,16.0,1222,238,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 17,17.0,1839,267,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 18,18.0,1382,312,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 19,19.0,1361,297,Sean Brown,1,FALSE,0.0034,FALSE
US Senate,Northfield 20,20.0,1070,256,Sean Brown,1,FALSE,0.0039,FALSE
US Senate,Northfield 21,21.0,1581,380,Sean Brown,1,FALSE,0.0026,FALSE
US Senate,Northfield 22,22.0,1160,251,Sean Brown,1,FALSE,0.004,FALSE
US Senate,Northfield 23,23.0,860,179,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 24,24.0,1013,251,Sean Brown,1,FALSE,0.004,FALSE
US Senate,Northfield 25,25.0,1034,210,Sean Brown,1,FALSE,0.0048,FALSE
US Senate,Northfield 26,26.0,965,227,Sean Brown,1,FALSE,0.0044,FALSE
US Senate,Northfield 27,27.0,1495,209,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 28,28.0,2141,381,Sean Brown,1,FALSE,0.0026,FALSE
US Senate,Northfield 29,29.0,895,205,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 30,30.0,1082,308,Sean Brown,2,FALSE,0.0065,FALSE
US Senate,Northfield 31,31.0,1413,260,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 32,32.0,1433,280,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 33,33.0,1078,94,Sean Brown,1,FALSE,0.0106,FALSE
US Senate,Northfield 34,34.0,776,193,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 35,35.0,1188,221,Sean Brown,1,FALSE,0.0045,FALSE
US Senate,Northfield 36,36.0,1106,194,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 37,37.0,1254,369,Sean Brown,1,FALSE,0.0027,FALSE
US Senate,Northfield 38,38.0,903,200,Sean Brown,1,FALSE,0.005,FALSE
US Senate,Northfield 39,39.0,702,121,Sean Brown,1,FALSE,0.0083,FALSE
US Senate,Northfield 40,40.0,816,127,Sean Brown,1,FALSE,0.0079,FALSE
US Senate,Northfield 41,41.0,909,252,Sean Brown,1,FALSE,0.004,FALSE
US Senate,Northfield 42,42.0,1151,208,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 43,43.0,1183,238,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 44,44.0,811,200,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 45,45.0,837,176,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 46,46.0,1441,259,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 47,47.0,1386,379,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 48,48.0,1015,210,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 49,49.0,1157,147,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 50,50.0,1439,226,Sean Brown,2,FALSE,0.0088,FALSE
US Senate,Northfield 51,51.0,3043,630,Sean Brown,2,FALSE,0.0032,FALSE
US Senate,Northfield 52,52.0,904,277,Sean Brown,1,FALSE,0.0036,FALSE
US Senate,Northfield 53,53.0,1073,263,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 54,54.0,1740,384,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 55,55.0,1015,274,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 56,56.0,1466,311,Sean Brown,5,FALSE,0.0161,FALSE
US Senate,Northfield 57,57.0,820,166,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield 58,58.0,604,100,Sean Brown,0,FALSE,0.0,FALSE
US Senate,Northfield Township Results,,71612,14715,Sean Brown,36,FALSE,0.0024,FALSE
US Senate,Northfield 1,1.0,1856,165,Awisi A. Bustos,1,FALSE,0.0061,FALSE
US Senate,Northfield 2,2.0,979,225,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 3,3.0,1754,322,Awisi A. Bustos,1,FALSE,0.0031,FALSE
US Senate,Northfield 4,4.0,1156,219,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 5,5.0,865,150,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 6,6.0,1160,248,Awisi A. Bustos,1,FALSE,0.004,FALSE
US Senate,Northfield 7,7.0,1578,377,Awisi A. Bustos,4,FALSE,0.0106,FALSE
US Senate,Northfield 8,8.0,1540,307,Awisi A. Bustos,2,FALSE,0.0065,FALSE
US Senate,Northfield 9,9.0,790,213,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 10,10.0,1036,201,Awisi A. Bustos,1,FALSE,0.005,FALSE
US Senate,Northfield 11,11.0,1494,283,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 12,12.0,1705,439,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 13,13.0,989,194,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 14,14.0,1063,209,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 15,15.0,1884,433,Awisi A. Bustos,1,FALSE,0.0023,FALSE
US Senate,Northfield 16,16.0,1222,238,Awisi A. Bustos,1,FALSE,0.0042,FALSE
US Senate,Northfield 17,17.0,1839,267,Awisi A. Bustos,2,FALSE,0.0075,FALSE
US Senate,Northfield 18,18.0,1382,312,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 19,19.0,1361,297,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 20,20.0,1070,256,Awisi A. Bustos,1,FALSE,0.0039,FALSE
US Senate,Northfield 21,21.0,1581,380,Awisi A. Bustos,1,FALSE,0.0026,FALSE
US Senate,Northfield 22,22.0,1160,251,Awisi A. Bustos,1,FALSE,0.004,FALSE
US Senate,Northfield 23,23.0,860,179,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 24,24.0,1013,251,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 25,25.0,1034,210,Awisi A. Bustos,1,FALSE,0.0048,FALSE
US Senate,Northfield 26,26.0,965,227,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 27,27.0,1495,209,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 28,28.0,2141,381,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 29,29.0,895,205,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 30,30.0,1082,308,Awisi A. Bustos,1,FALSE,0.0032,FALSE
US Senate,Northfield 31,31.0,1413,260,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 32,32.0,1433,280,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 33,33.0,1078,94,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 34,34.0,776,193,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 35,35.0,1188,221,Awisi A. Bustos,1,FALSE,0.0045,FALSE
US Senate,Northfield 36,36.0,1106,194,Awisi A. Bustos,1,FALSE,0.0052,FALSE
US Senate,Northfield 37,37.0,1254,369,Awisi A. Bustos,2,FALSE,0.0054,FALSE
US Senate,Northfield 38,38.0,903,200,Awisi A. Bustos,1,FALSE,0.005,FALSE
US Senate,Northfield 39,39.0,702,121,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 40,40.0,816,127,Awisi A. Bustos,1,FALSE,0.0079,FALSE
US Senate,Northfield 41,41.0,909,252,Awisi A. Bustos,1,FALSE,0.004,FALSE
US Senate,Northfield 42,42.0,1151,208,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 43,43.0,1183,238,Awisi A. Bustos,1,FALSE,0.0042,FALSE
US Senate,Northfield 44,44.0,811,200,Awisi A. Bustos,1,FALSE,0.005,FALSE
US Senate,Northfield 45,45.0,837,176,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 46,46.0,1441,259,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 47,47.0,1386,379,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 48,48.0,1015,210,Awisi A. Bustos,1,FALSE,0.0048,FALSE
US Senate,Northfield 49,49.0,1157,147,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 50,50.0,1439,226,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 51,51.0,3043,630,Awisi A. Bustos,1,FALSE,0.0016,FALSE
US Senate,Northfield 52,52.0,904,277,Awisi A. Bustos,1,FALSE,0.0036,FALSE
US Senate,Northfield 53,53.0,1073,263,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 54,54.0,1740,384,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 55,55.0,1015,274,Awisi A. Bustos,1,FALSE,0.0036,FALSE
US Senate,Northfield 56,56.0,1466,311,Awisi A. Bustos,1,FALSE,0.0032,FALSE
US Senate,Northfield 57,57.0,820,166,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield 58,58.0,604,100,Awisi A. Bustos,0,FALSE,0.0,FALSE
US Senate,Northfield Township Results,,71612,14715,Awisi A. Bustos,33,FALSE,0.0022,FALSE
US Senate,Northfield 1,1.0,1856,165,Christopher Swann,2,FALSE,0.0121,FALSE
US Senate,Northfield 2,2.0,979,225,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 3,3.0,1754,322,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 4,4.0,1156,219,Christopher Swann,1,FALSE,0.0046,FALSE
US Senate,Northfield 5,5.0,865,150,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 6,6.0,1160,248,Christopher Swann,1,FALSE,0.004,FALSE
US Senate,Northfield 7,7.0,1578,377,Christopher Swann,1,FALSE,0.0027,FALSE
US Senate,Northfield 8,8.0,1540,307,Christopher Swann,3,FALSE,0.0098,FALSE
US Senate,Northfield 9,9.0,790,213,Christopher Swann,3,FALSE,0.0141,FALSE
US Senate,Northfield 10,10.0,1036,201,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 11,11.0,1494,283,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 12,12.0,1705,439,Christopher Swann,2,FALSE,0.0046,FALSE
US Senate,Northfield 13,13.0,989,194,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 14,14.0,1063,209,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 15,15.0,1884,433,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 16,16.0,1222,238,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 17,17.0,1839,267,Christopher Swann,1,FALSE,0.0037,FALSE
US Senate,Northfield 18,18.0,1382,312,Christopher Swann,1,FALSE,0.0032,FALSE
US Senate,Northfield 19,19.0,1361,297,Christopher Swann,3,FALSE,0.0101,FALSE
US Senate,Northfield 20,20.0,1070,256,Christopher Swann,1,FALSE,0.0039,FALSE
US Senate,Northfield 21,21.0,1581,380,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 22,22.0,1160,251,Christopher Swann,2,FALSE,0.008,FALSE
US Senate,Northfield 23,23.0,860,179,Christopher Swann,2,FALSE,0.0112,FALSE
US Senate,Northfield 24,24.0,1013,251,Christopher Swann,3,FALSE,0.012,FALSE
US Senate,Northfield 25,25.0,1034,210,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 26,26.0,965,227,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 27,27.0,1495,209,Christopher Swann,1,FALSE,0.0048,FALSE
US Senate,Northfield 28,28.0,2141,381,Christopher Swann,2,FALSE,0.0052,FALSE
US Senate,Northfield 29,29.0,895,205,Christopher Swann,4,FALSE,0.0195,FALSE
US Senate,Northfield 30,30.0,1082,308,Christopher Swann,2,FALSE,0.0065,FALSE
US Senate,Northfield 31,31.0,1413,260,Christopher Swann,1,FALSE,0.0038,FALSE
US Senate,Northfield 32,32.0,1433,280,Christopher Swann,2,FALSE,0.0071,FALSE
US Senate,Northfield 33,33.0,1078,94,Christopher Swann,1,FALSE,0.0106,FALSE
US Senate,Northfield 34,34.0,776,193,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 35,35.0,1188,221,Christopher Swann,1,FALSE,0.0045,FALSE
US Senate,Northfield 36,36.0,1106,194,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 37,37.0,1254,369,Christopher Swann,2,FALSE,0.0054,FALSE
US Senate,Northfield 38,38.0,903,200,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 39,39.0,702,121,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 40,40.0,816,127,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 41,41.0,909,252,Christopher Swann,1,FALSE,0.004,FALSE
US Senate,Northfield 42,42.0,1151,208,Christopher Swann,1,FALSE,0.0048,FALSE
US Senate,Northfield 43,43.0,1183,238,Christopher Swann,1,FALSE,0.0042,FALSE
US Senate,Northfield 44,44.0,811,200,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 45,45.0,837,176,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 46,46.0,1441,259,Christopher Swann,1,FALSE,0.0039,FALSE
US Senate,Northfield 47,47.0,1386,379,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 48,48.0,1015,210,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 49,49.0,1157,147,Christopher Swann,1,FALSE,0.0068,FALSE
US Senate,Northfield 50,50.0,1439,226,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 51,51.0,3043,630,Christopher Swann,5,FALSE,0.0079,FALSE
US Senate,Northfield 52,52.0,904,277,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 53,53.0,1073,263,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 54,54.0,1740,384,Christopher Swann,3,FALSE,0.0078,FALSE
US Senate,Northfield 55,55.0,1015,274,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 56,56.0,1466,311,Christopher Swann,1,FALSE,0.0032,FALSE
US Senate,Northfield 57,57.0,820,166,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield 58,58.0,604,100,Christopher Swann,0,FALSE,0.0,FALSE
US Senate,Northfield Township Results,,71612,14715,Christopher Swann,56,FALSE,0.0038,FALSE
9th Congressional District,Northfield 4,4.0,1156,226,Daniel Biss,57,FALSE,0.2522,FALSE
9th Congressional District,Northfield 5,5.0,865,154,Daniel Biss,55,FALSE,0.3571,FALSE
9th Congressional District,Northfield 6,6.0,1160,261,Daniel Biss,68,FALSE,0.2605,FALSE
9th Congressional District,Northfield 7,7.0,1578,389,Daniel Biss,106,FALSE,0.2725,FALSE
9th Congressional District,Northfield 8,8.0,1540,233,Daniel Biss,68,FALSE,0.2918,FALSE
9th Congressional District,Northfield 9,9.0,790,217,Daniel Biss,53,FALSE,0.2442,FALSE
9th Congressional District,Northfield 10,10.0,1036,201,Daniel Biss,58,FALSE,0.2886,FALSE
9th Congressional District,Northfield 12,12.0,1705,448,Daniel Biss,131,FALSE,0.2924,FALSE
9th Congressional District,Northfield 13,13.0,989,208,Daniel Biss,38,FALSE,0.1827,FALSE
9th Congressional District,Northfield 19,19.0,1361,304,Daniel Biss,80,FALSE,0.2632,FALSE
9th Congressional District,Northfield 20,20.0,1070,263,Daniel Biss,90,FALSE,0.3422,FALSE
9th Congressional District,Northfield 21,21.0,1581,388,Daniel Biss,109,FALSE,0.2809,FALSE
9th Congressional District,Northfield 23,23.0,860,184,Daniel Biss,55,FALSE,0.2989,FALSE
